id,NEGERI,PPD,Peringkat,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,PKHAS,longitude,latitude
96,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2042,SEKOLAH KEBANGSAAN GURU KALGIDHAR,"JALAN GUNTONG, BUNTONG",30100,IPOH,52413269,52413269,ABA2042@moe.edu.my,Bandar,SBK,78,15,TIADA,TIADA,101.064374,4.592886
97,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2043,SEKOLAH KEBANGSAAN MANJOI (DUA),JALAN MASJID KG. MANJOI,30020,IPOH,55265441,55268129,ABA2043@moe.edu.my,Bandar,SK,345,37,ADA,TIADA,101.072073,4.618859
98,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2044,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS IPOH,"JALAN KUALA KANGSAR, ANJUNG TAWAS",31200,CHEMOR,52910310,52910311,ABA2044@moe.edu.my,Bandar,SK,45,37,ADA,ADA,101.106157,4.655195
99,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2045,SEKOLAH KEBANGSAAN JELAPANG,TAMAN MERU,30020,IPOH,55265553,55285158,ABA2045@moe.edu.my,Bandar,SK,1174,87,ADA,TIADA,101.068498,4.65046
100,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2046,SEKOLAH KEBANGSAAN DATO' AHMAD SAID TAMBAHAN,LEBUH RAJAWALI,30020,IPOH,55268889,55268889,ABA2046@moe.edu.my,Bandar,SK,644,51,ADA,TIADA,101.067524,4.627209
101,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2047,SEKOLAH KEBANGSAAN POS RAYA,JALAN CAMERON HIGHLANDS,31300,KG KEPAYANG,TIADA,195584473,ABA2047@moe.edu.my,Luar Bandar,SK,250,24,ADA,TIADA,101.25402,4.574771
102,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2049,SEKOLAH KEBANGSAAN SERI TANJUNG,TANJUNG RAMBUTAN,31250,TANJONG RAMBUTAN,TIADA,TIADA,ABA2049@moe.edu.my,Luar Bandar,SK,138,14,TIADA,TIADA,101.194428,4.693184
103,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2050,SEKOLAH KEBANGSAAN SERI AMPANG,JLN RAJA MUSA MAHADI,31350,IPOH,53120663,53126046,ABA2050@moe.edu.my,Bandar,SK,748,54,ADA,TIADA,101.126254,4.584
104,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2051,SEKOLAH KEBANGSAAN JALAN PEGOH,"LRG. PEGOH 4, TMN. PENGKALAN JAYA",31650,IPOH,53214701,53220982,ABA2051@moe.edu.my,Bandar,SK,856,64,ADA,TIADA,101.080888,4.554196
105,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2052,SEKOLAH KEBANGSAAN SERI KELEBANG,KG SERI KELEBANG,31200,CHEMOR,52916844,52924485,ABA2052@moe.edu.my,Bandar,SK,848,61,ADA,TIADA,101.096706,4.656919
106,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2053,SEKOLAH KEBANGSAAN PERPADUAN,TAMAN PERPADUAN,31150,ULU KINTA,55333859,55333878,ABA2053@moe.edu.my,Bandar,SK,772,63,ADA,TIADA,101.150659,4.635484
107,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2055,SEKOLAH KEBANGSAAN RAJA CHULAN,DESA CEMPAKA,31400,IPOH,55456599,55456599,ABA2055@moe.edu.my,Bandar,SK,374,41,ADA,ADA,101.129539,4.590531
108,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2056,SEKOLAH KEBANGSAAN TAMAN BERSATU,SIMPANG PULAI,31300,KG KEPAYANG,53577355,53573068,ABA2056@moe.edu.my,Bandar,SK,714,51,ADA,TIADA,101.121254,4.535151
109,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2057,SEKOLAH KEBANGSAAN PENGKALAN,TAMAN PINJI MEWAH,31500,LAHAT,53226860,53213563,ABA2057@moe.edu.my,Bandar,SK,1057,71,ADA,TIADA,101.085825,4.5319
110,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2058,SEKOLAH KEBANGSAAN JATI,"JALAN TAMAN JATI 1, TAMAN JATI, JELAPANG",30020,IPOH,55286863,55287863,ABA2058@moe.edu.my,Bandar,SK,695,53,ADA,TIADA,101.074223,4.656033
111,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2059,SEKOLAH KEBANGSAAN BANDAR BARU PUTERA,JALAN BERCHAM,31400,IPOH,55333959,55331320,ABA2059@moe.edu.my,Bandar,SK,727,53,ADA,TIADA,101.144648,4.662933
112,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2060,SEKOLAH KEBANGSAAN SILIBIN,"PERSIARAN JELAPANG 13,TAMAN SILIBIN",30100,IPOH,55264416,55264416,ABA2060@moe.edu.my,Bandar,SK,491,45,ADA,TIADA,101.051196,4.61821
113,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2061,SEKOLAH KEBANGSAAN TASEK DERMAWAN,"KAMPUNG TERSUSUN TASEK, BERCHAM",31400,IPOH,55483749,55484751,ABA2061@moe.edu.my,Bandar,SK,426,40,ADA,TIADA,101.119323,4.639548
114,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2062,SEKOLAH KEBANGSAAN SIMPANG PULAI,JALAN BESAR KG MERAWAN INDAH,31300,KG KEPAYANG,53572939,53572939,ABA2062@moe.edu.my,Luar Bandar,SK,428,44,ADA,ADA,101.119495,4.519763
115,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2063,SEKOLAH KEBANGSAAN RAPAT JAYA,KG. RAPAT JAYA TAMBAHAN,31350,IPOH,53115996,53115996,ABA2063@moe.edu.my,Bandar,SK,473,38,ADA,TIADA,101.090724,4.550161
116,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2064,SEKOLAH KEBANGSAAN PINJI,PERSIARAN BUNGA RAYA,31650,IPOH,53211778,53211778,ABA2064@moe.edu.my,Bandar,SK,246,31,ADA,ADA,101.081198,4.565476
117,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2065,SEKOLAH KEBANGSAAN JELAPANG JAYA,"LALUAN KERANJI 5, KG DATO' AHMAD SAID TAMBAHAN 3",30020,IPOH,55261511,55261511,ABA2065@moe.edu.my,Bandar,SK,160,28,ADA,ADA,101.075136,4.634638
118,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2066,SEKOLAH KEBANGSAAN BUNTONG,PERSIARAN DESA RISHAH (S) 1/1B,30100,IPOH,52810279,52810355,ABA2066@moe.edu.my,Bandar,SK,277,32,ADA,ADA,101.046632,4.58698
119,PERAK,PPD KINTA SELATAN,Rendah,Kebangsaan,ABA2067,SEKOLAH KEBANGSAAN SERI JAYA,"KAMPONG SERI JAYA, JALAN CHANGKAT LARANG",31000,BATU GAJAH,53651561,53651561,ABA2067@moe.edu.my,Bandar,SK,327,31,ADA,TIADA,101.064665,4.478902
120,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2068,SEKOLAH KEBANGSAAN RAPAT SETIA,JALAN TENAGA,31350,IPOH,53135443,53129107,ABA2068@moe.edu.my,Bandar,SK,440,42,ADA,TIADA,101.125696,4.567579
121,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2069,SEKOLAH KEBANGSAAN WIRA JAYA,HALAMAN AMPANG,31350,IPOH,53188132,53188131,ABA2069@moe.edu.my,Bandar,SK,187,18,ADA,TIADA,101.137528,4.585242
122,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2070,SEKOLAH KEBANGSAAN SERI MUTIARA,JALAN TUNKU ABDUL RAHMAN,30010,IPOH,55061925,55060410,ABA2070@moe.edu.my,Bandar,SK,252,43,ADA,ADA,101.082663,4.632303
123,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2071,SEKOLAH KEBANGSAAN TASIK DAMAI,JALAN TAWAS BARU UTARA,30010,IPOH,52931151,52931151,ABA2071@moe.edu.my,Bandar,SK,995,80,ADA,ADA,101.103025,4.656515
124,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2072,SEKOLAH KEBANGSAAN PAKATAN JAYA,TAMAN PAKATAN JAYA,31150,ULU KINTA,55365681,55365686,ABA2072@moe.edu.my,Bandar,SK,1073,72,ADA,TIADA,101.144456,4.639265
125,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2073,SEKOLAH KEBANGSAAN KELEBANG JAYA,PLOT 2597,31200,CHEMOR,52912534,52910849,ABA2073@moe.edu.my,Bandar,SK,1358,82,ADA,TIADA,101.107051,4.688368
126,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2074,SEKOLAH KEBANGSAAN TANAH HITAM,JALAN ULU KUANG,31200,CHEMOR,52012145,52012416,ABA2074@moe.edu.my,Luar Bandar,SK,506,38,ADA,TIADA,101.149156,4.742995
127,PERAK,PPD KINTA UTARA,Rendah,Kebangsaan,ABA2075,SEKOLAH KEBANGSAAN MERU RAYA,MERU RAYA,30020,IPOH,113275272,TIADA,ABA2075@moe.edu.my,Bandar,SK,\N,5,TIADA,TIADA,101.089645,4.670887
128,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3001,SEKOLAH KEBANGSAAN ALOR PONGSU,JALAN SELAMA ALOR PONGSU,34300,BAGAN SERAI,57217675,57219167,ABA3001@moe.edu.my,Luar Bandar,SK,550,61,ADA,ADA,100.592358,5.05604
129,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3002,SEKOLAH KEBANGSAAN BAGAN SERAI,LORONG SEKOLAH,34300,BAGAN SERAI,57210423,57219352,ABA3002@moe.edu.my,Luar Bandar,SK,360,58,ADA,ADA,100.537224,5.011188
130,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3003,SEKOLAH KEBANGSAAN BUKIT MERAH,PEKAN BUKIT MERAH,34310,BAGAN SERAI,57218827,57218029,ABA3003@moe.edu.my,Luar Bandar,SK,393,34,ADA,TIADA,100.654248,5.043386
131,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3004,SEKOLAH KEBANGSAAN CHANGKAT LOBAK,CHANGKAT LOBAK,34310,BAGAN SERAI,58395732,58395953,ABA3004@moe.edu.my,Luar Bandar,SK,140,21,ADA,TIADA,100.632228,5.128415
132,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3005,SEKOLAH KEBANGSAAN DATO' MAS'UD,JALAN KAMPUNG KEDAH,34300,BAGAN SERAI,57218013,57210600,ABA3005@moe.edu.my,Luar Bandar,SK,139,26,ADA,TIADA,100.555583,4.969275
133,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3006,SEKOLAH KEBANGSAAN KUALA KURAU,JALAN BESAR KUALA KURAU,34350,KUALA KURAU,57277900,57278311,ABA3006@moe.edu.my,Luar Bandar,SK,397,58,ADA,ADA,100.433278,5.019701
134,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3007,SEKOLAH KEBANGSAAN MATANG GERDU,JALAN SIAKAP,34300,BAGAN SERAI,57216541,57219667,ABA3007@moe.edu.my,Luar Bandar,SK,684,61,ADA,TIADA,100.498869,5.019394
135,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3008,SEKOLAH KEBANGSAAN MATANG JELUTONG,"KG MATANG JELUTONG, JALAN SELAMA",34300,BAGAN SERAI,57210663,57216618,ABA3008@moe.edu.my,Luar Bandar,SK,135,20,ADA,TIADA,100.562544,5.033053
136,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3009,SEKOLAH KEBANGSAAN PARIT HAJI TAIB,PARIT HAJI TAIB,34300,BAGAN SERAI,57140625,57141308,ABA3009@moe.edu.my,Luar Bandar,SK,185,19,ADA,TIADA,100.575384,5.01918
137,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3010,SEKOLAH KEBANGSAAN PARIT HAJI AMAN,PARIT HAJI AMAN,34300,BAGAN SERAI,57143405,57141315,ABA3010@moe.edu.my,Luar Bandar,SK,212,28,ADA,TIADA,100.599976,5.016692
138,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3011,SEKOLAH KEBANGSAAN SUNGAI BOGAK,KAMPUNG SUNGAI BOGAK,34300,BAGAN SERAI,57214509,57217705,ABA3011@moe.edu.my,Luar Bandar,SK,144,20,ADA,TIADA,100.517552,5.04572
139,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3012,SEKOLAH KEBANGSAAN SRI SIAKAP,SIMPANG TIGA,34350,KUALA KURAU,57277340,57270106,ABA3012@moe.edu.my,Luar Bandar,SK,319,34,ADA,TIADA,100.440396,5.030648
140,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3013,SEKOLAH KEBANGSAAN TEBUK PANCUR,SIMPANG EMPAT,34400,SEMANGGOL,58902343,58904497,ABA3013@moe.edu.my,Luar Bandar,SK,211,27,ADA,TIADA,100.651499,5.014068
141,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3014,SEKOLAH KEBANGSAAN TELUK MEDAN,"JALAN TAIPING, TELUK MEDAN",34300,BAGAN SERAI,57219190,57210719,ABA3014@moe.edu.my,Luar Bandar,SK,328,43,ADA,TIADA,100.575866,4.987589
142,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3015,SEKOLAH KEBANGSAAN TELOK PIAL,TELOK PIAL,34350,KUALA KURAU,57279980,57279980,ABA3015@moe.edu.my,Luar Bandar,SK,138,17,ADA,TIADA,100.413725,5.040299
143,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3016,SEKOLAH KEBANGSAAN JALAN BAHARU,JALAN BAHARU,34200,PARIT BUNTAR,57169629,57174314,ABA3016@moe.edu.my,Luar Bandar,SK,385,43,ADA,TIADA,100.468871,5.060252
144,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3017,SEKOLAH KEBANGSAAN HAJI RAMLI,KEDAI EMPAT,34250,TANJONG PIANDANG,57162169,57162170,ABA3017@moe.edu.my,Luar Bandar,SK,143,20,ADA,TIADA,100.43581,5.108284
145,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3018,SEKOLAH KEBANGSAAN KAMPONG KEDAH,KAMPONG KEDAH,34200,PARIT BUNTAR,57175767,57176907,ABA3018@moe.edu.my,Luar Bandar,SK,196,28,ADA,TIADA,100.479342,5.116971
146,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3019,SEKOLAH KEBANGSAAN SRI KERIAN,JALAN RIA,34200,PARIT BUNTAR,57164814,57172640,ABA3019@moe.edu.my,Bandar,SK,249,40,ADA,ADA,100.488027,5.127403
147,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3020,SEKOLAH KEBANGSAAN PARIT HJ WAHAB,TANJONG PIANDANG,34250,TANJONG PIANDANG,57255479,57257535,ABA3020@moe.edu.my,Luar Bandar,SK,222,31,ADA,TIADA,100.425611,5.0881
148,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3021,SEKOLAH KEBANGSAAN PARIT TOK NGAH,JALAN BAHARU,34200,PARIT BUNTAR,57140205,57175646,ABA3021@moe.edu.my,Luar Bandar,SK,164,20,ADA,TIADA,100.457541,5.07983
149,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3022,SEKOLAH KEBANGSAAN SUNGAI BAHARU,SUNGAI BAHARU,34350,KUALA KURAU,57250807,57256650,ABA3022@moe.edu.my,Luar Bandar,SK,178,22,ADA,TIADA,100.394984,5.040648
150,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3023,SEKOLAH KEBANGSAAN SUNGAI BURONG,PARIT TELOK PIAL,34350,KUALA KURAU,57140017,57141389,ABA3023@moe.edu.my,Luar Bandar,SK,150,19,ADA,TIADA,100.438003,5.053268
151,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3024,SEKOLAH KEBANGSAAN SUNGAI STAR,JALAN SEMPADAN,34200,PARIT BUNTAR,57167323,57175909,ABA3024@moe.edu.my,Luar Bandar,SK,198,25,ADA,TIADA,100.45276,5.127116
152,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3025,SEKOLAH KEBANGSAAN TANAH KEBUN,TANAH KEBUN,34200,PARIT BUNTAR,57173005,57175287,ABA3025@moe.edu.my,Luar Bandar,SK,416,36,ADA,TIADA,100.480005,5.076489
153,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3026,SEKOLAH KEBANGSAAN TANJONG PIANDANG,JALAN ATAS,34250,TANJONG PIANDANG,57250228,57255524,ABA3026@moe.edu.my,Luar Bandar,SK,550,64,ADA,ADA,100.393206,5.076201
154,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3027,SEKOLAH KEBANGSAAN TITI SERONG,TITI SERONG,34200,PARIT BUNTAR,57160227,57160227,ABA3027@moe.edu.my,Luar Bandar,SK,625,52,ADA,ADA,100.466431,5.103921
155,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3028,SEKOLAH KEBANGSAAN SUNGAI MEGAT ARIS,"SUNGAI MEGAT ARIS, BAGAN TIANG",34250,TANJONG PIANDANG,57250411,57255411,ABA3028@moe.edu.my,Luar Bandar,SK,388,41,ADA,TIADA,100.408441,5.106616
156,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3029,SEKOLAH KEBANGSAAN GUNONG SEMANGGOL,"GUNONG SEMANGGOL, SIMPANG EMPAT",34400,SEMANGGOL,58901714,58901714,ABA3029@moe.edu.my,Luar Bandar,SK,289,35,ADA,TIADA,100.650746,4.968423
157,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3030,SEKOLAH KEBANGSAAN KAMPONG DEW,KAMPUNG DEW,34400,SIMPANG EMPAT,58921928,58921928,ABA3030@moe.edu.my,Luar Bandar,SK,134,18,ADA,TIADA,100.659152,4.912936
158,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3031,SEKOLAH KEBANGSAAN DATO' ALAUDIN,KAMPUNG SELINSING,34400,SIMPANG EMPAT,58901711,58901711,ABA3031@moe.edu.my,Luar Bandar,SK,360,36,ADA,TIADA,100.627892,4.92792
159,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3032,SEKOLAH KEBANGSAAN SAMA GAGAH,"SIMPANG EMPAT, SEMANGGOL",34400,SIMPANG EMPAT,58410041,TIADA,ABA3032@moe.edu.my,Luar Bandar,SK,116,17,ADA,TIADA,100.633659,4.915061
160,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3033,SEKOLAH KEBANGSAAN SUNGAI KEPAR,SIMPANG EMPAT SEMANGGOL,34400,SIMPANG EMPAT,58902064,58902064,ABA3033@moe.edu.my,Luar Bandar,SK,306,46,ADA,ADA,100.630183,4.949575
161,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3034,SEKOLAH KEBANGSAAN SERI PINANG,JALAN GULA,34400,SIMPANG EMPAT,58904992,58904992,ABA3034@moe.edu.my,Luar Bandar,SK,144,21,ADA,TIADA,100.597627,4.950313
162,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3035,SEKOLAH KEBANGSAAN KAMPONG TUA,KAMPONG TUA,34400,SIMPANG EMPAT,58993439,58410126,ABA3035@moe.edu.my,Luar Bandar,SK,117,18,ADA,TIADA,100.630075,4.968288
163,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3036,SEKOLAH KEBANGSAAN KAMPONG SELAMAT,KAMPONG SELAMAT,34400,SIMPANG EMPAT,58905215,58905215,ABA3036@moe.edu.my,Luar Bandar,SK,75,16,ADA,TIADA,100.688906,4.985307
164,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3037,SEKOLAH KEBANGSAAN HAJI DAHLAN,"TEBOK MATAU, SIMPANG EMPAT",34400,GUNONG SEMANGGOL,58413077,58410133,ABA3037@moe.edu.my,Luar Bandar,SK,175,23,ADA,TIADA,100.632935,4.98865
165,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3038,SEKOLAH KEBANGSAAN KUALA GULA,KUALA GULA,34350,KUALA KURAU,58900021,58900021,ABA3038@moe.edu.my,Luar Bandar,SK,84,18,ADA,ADA,100.467242,4.938927
166,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3039,SEKOLAH KEBANGSAAN KUALA KURAU (BARU),BATU 14 JALAN PANTAI,34350,KUALA KURAU,57270433,57270433,ABA3039@moe.edu.my,Luar Bandar,SK,207,28,ADA,TIADA,100.402351,5.030485
167,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3040,SEKOLAH KEBANGSAAN BARU PARIT BUNTAR,JALAN SEKOLAH,34200,PARIT BUNTAR,57175820,57176906,ABA3040@moe.edu.my,Bandar,SK,402,37,ADA,TIADA,100.480681,5.12481
168,PERAK,PPD KRIAN,Rendah,Kebangsaan,ABA3041,SEKOLAH KEBANGSAAN WAWASAN,PEKAN BARU,34200,PARIT BUNTAR,57175922,57176316,ABA3041@moe.edu.my,Bandar,SK,225,32,ADA,TIADA,100.49399,5.118171
169,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4001,SEKOLAH KEBANGSAAN SAYONG,KUALA KANGSAR,33040,KUALA KANGSAR,57765100,57765100,ABA4001@moe.edu.my,Luar Bandar,SK,208,30,ADA,TIADA,100.958609,4.77579
170,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4002,SEKOLAH KEBANGSAAN KOTA LAMA KANAN,KOTA LAMA KANAN,33040,KUALA KANGSAR,57760887,57760887,ABA4002@moe.edu.my,Luar Bandar,SK,233,28,ADA,TIADA,100.952182,4.785572
171,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4003,SEKOLAH KEBANGSAAN PADANG AMPANG,JALAN IPOH,33000,KUALA KANGSAR,57771362,57771362,ABA4003@moe.edu.my,Luar Bandar,SK,149,18,ADA,TIADA,100.953855,4.810481
172,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4004,SEKOLAH KEBANGSAAN BELURU,"JALAN KAMPUNG KUBANG HALBAN, ENGGOR",33600,KUALA KANGSAR,57733173,57733173,ABA4004@moe.edu.my,Luar Bandar,SK,145,20,ADA,TIADA,100.942599,4.823735
173,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4005,SEKOLAH KEBANGSAAN BENDANG KERING,KG. BENDANG KERING,33040,KUALA KANGSAR,57760206,57760206,ABA4005@moe.edu.my,Luar Bandar,SK,126,18,ADA,TIADA,100.970358,4.764351
174,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4006,SEKOLAH KEBANGSAAN MENORA,KAMPUNG MENORA,33000,KUALA KANGSAR,57763905,57763905,ABA4006@moe.edu.my,Luar Bandar,SK,81,14,ADA,TIADA,100.946372,4.717241
175,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4007,SEKOLAH KEBANGSAAN BEKOR,KG. BEKOR,33800,KUALA KANGSAR,52562105,52562105,ABA4007@moe.edu.my,Luar Bandar,SK,159,19,ADA,ADA,100.926995,4.578282
176,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4008,SEKOLAH KEBANGSAAN KUALA KENAS,JALAN KUALA KENAS,33000,KUALA KANGSAR,52560198,TIADA,ABA4008@moe.edu.my,Luar Bandar,SK,13,10,TIADA,TIADA,100.928062,4.67289
177,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4009,SEKOLAH KEBANGSAAN SENGGANG,"JALAN TUN SABAN, KAMPUNG SENGGANG",33000,KUALA KANGSAR,58410137,58410137,ABA4009@moe.edu.my,Luar Bandar,SK,105,24,ADA,ADA,100.928647,4.668944
178,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4010,SEKOLAH KEBANGSAAN RAMBAI TUJUH,KAMPUNG RAMBAI TUJUH,33000,KUALA KANGSAR,57762310,57762310,ABA4010@moe.edu.my,Luar Bandar,SK,43,12,TIADA,TIADA,100.963873,4.69185
179,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4011,SEKOLAH KEBANGSAAN SULTAN IDRIS II,"646, JLN TUN ABDUL RAZAK",33000,KUALA KANGSAR,57762403,57762403,ABA4011@moe.edu.my,Bandar,SK,452,43,ADA,TIADA,100.93501,4.77573
180,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4012,SEKOLAH KEBANGSAAN RAJA PEREMPUAN MUZWIN,BUKIT CHANDAN,33000,KUALA KANGSAR,57763009,57777442,ABA4012@moe.edu.my,Bandar,SK,645,53,ADA,TIADA,100.944828,4.764274
181,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4013,SEKOLAH KEBANGSAAN TANAH MERAH,LUBOK MERBAU,33010,KUALA KANGSAR,57777266,57777266,ABA4013@moe.edu.my,Luar Bandar,SK,70,13,ADA,TIADA,100.909323,4.811688
182,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4014,SEKOLAH KEBANGSAAN SYEIKH MOHD. IDRIS AL-MARBAWI,LUBOK MERBAU,33010,KUALA KANGSAR,57767199,57767199,ABA4014@moe.edu.my,Luar Bandar,SK,266,39,ADA,ADA,100.89479,4.806117
183,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4015,SEKOLAH KEBANGSAAN KATI,JALAN BESAR KATI,33020,KUALA KANGSAR,57520690,57520690,ABA4015@moe.edu.my,Luar Bandar,SK,251,28,ADA,TIADA,100.906446,4.878032
184,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4016,SEKOLAH KEBANGSAAN CHEH,KATI,33020,KUALA KANGSAR,57520953,57520953,ABA4016@moe.edu.my,Luar Bandar,SK,97,15,ADA,TIADA,100.936056,4.878796
185,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4017,SEKOLAH KEBANGSAAN SAUK,JALAN LENGGONG,33500,KUALA KANGSAR,57512443,57512443,ABA4017@moe.edu.my,Luar Bandar,SK,212,24,ADA,TIADA,100.924289,4.943163
186,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4018,SEKOLAH KEBANGSAAN SULTAN ABDUL AZIZ,KAMPUNG KETIOR,33000,KUALA KANGSAR,52561244,52561244,ABA4018@moe.edu.my,Luar Bandar,SK,120,16,ADA,TIADA,100.91413,4.71479
187,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4019,SEKOLAH KEBANGSAAN ULU KENAS,KAMPUNG ULU KENAS,33800,MANONG,57431335,57431335,ABA4019@moe.edu.my,Luar Bandar,SK,61,17,ADA,TIADA,100.901883,4.68275
188,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4020,SEKOLAH KEBANGSAAN LEMPOR,JALAN BESAR MANONG,33800,KUALA KANGSAR,57431572,57431572,ABA4020@moe.edu.my,Luar Bandar,SK,105,18,ADA,TIADA,100.898767,4.652512
189,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4021,SEKOLAH KEBANGSAAN JELIANG,"JALAN BARU, KAMPUNG JELIANG",33800,MANONG,57432177,57432681,ABA4021@moe.edu.my,Luar Bandar,SK,97,15,ADA,TIADA,100.87497,4.624176
190,PERAK,PPD KUALA KANGSAR,Rendah,Kebangsaan,ABA4022,SEKOLAH KEBANGSAAN ARA PANJANG,KG. ARA PANJANG,33800,MANONG,57432645,57432645,ABA4022@moe.edu.my,Luar Bandar,SK,59,13,ADA,TIADA,100.890459,4.6181
